,0
5549,900
5550,640
5551,733
5552,905
5553,656
5554,668
5555,627
5556,743
5557,636
5558,731
5559,812
5560,946
5561,652
5562,1414
5563,482
5564,1121
5565,615
5566,655
5567,555
5568,753
5569,479
5570,1380
5571,620
5572,801
5573,707
5574,820
5575,708
5576,690
5577,4581
5578,957
5579,5558
5580,685
5581,1121
5582,753
5583,5558
5584,5558
5585,628
5586,609
5587,635
5588,806
5589,579
5590,656
5591,718
5592,668
5593,454
5594,670
5595,557
5596,1225
5597,814
5598,484
5599,3584
5600,658
5601,677
5602,580
5603,609
5604,586
5605,622
5606,623
5607,5558
5608,796
5609,5558
5610,725
5611,555
5612,731
5613,1243
5614,609
5615,760
5616,613
5617,997
5618,563
5619,565
5620,626
5621,643
5622,637
5623,883
5624,695
5625,575
5626,602
5627,5558
5628,753
5629,5558
5630,740
5631,622
5632,609
5633,693
5634,731
5635,535
5636,580
5637,630
5638,676
5639,693
5640,617
5641,662
5642,1239
5643,602
5644,1596
5645,663
5646,993
5647,648
5648,637
5649,731
5650,784
5651,801
5652,1071
5653,1121
5654,875
5655,665
5656,1072
5657,661
5658,5503
5659,562
5660,1121
5661,789
5662,609
5663,822
5664,5558
5665,632
5666,609
5667,5558
5668,1347
5669,561
5670,577
5671,1345
5672,563
5673,611
5674,696
5675,561
5676,609
5677,731
5678,644
5679,5558
5680,4581
5681,2139
5682,1036
5683,731
5684,1387
5685,731
5686,5558
5687,626
5688,609
5689,2526
5690,641
5691,733
5692,617
5693,619
5694,624
5695,704
5696,557
5697,662
5698,873
5699,670
5700,1041
5701,1116
5702,563
5703,634
5704,571
5705,663
5706,733
5707,5558
5708,657
5709,640
5710,588
5711,556
5712,5558
5713,872
5714,801
5715,566
5716,550
5717,619
5718,559
5719,603
5720,578
5721,609
5722,668
5723,609
5724,1414
5725,794
5726,2526
5727,881
5728,635
5729,570
5730,537
5731,753
5732,1121
5733,678
5734,556
5735,731
5736,5558
5737,1121
5738,557
5739,598
5740,580
5741,639
5742,5558
5743,738
5744,2240
5745,601
5746,872
5747,670
5748,608
5749,477
5750,662
5751,605
5752,465
5753,772
5754,693
5755,650
5756,580
5757,5558
5758,546
5759,5558
5760,953
5761,658
5762,5503
5763,619
5764,670
5765,618
5766,5558
5767,575
5768,1121
5769,596
5770,875
5771,731
5772,589
5773,5558
5774,664
5775,555
5776,741
5777,1047
5778,609
5779,872
5780,452
5781,1339
5782,3669
5783,744
5784,637
5785,636
5786,5503
5787,5558
5788,609
5789,589
5790,731
5791,603
5792,641
5793,5558
5794,584
5795,1121
5796,695
5797,620
5798,879
5799,753
5800,609
5801,5558
5802,623
5803,617
5804,668
5805,5558
5806,607
5807,628
5808,649
5809,1121
5810,580
5811,663
5812,5558
5813,633
5814,591
5815,575
5816,806
5817,670
5818,494
5819,640
5820,609
5821,638
5822,708
5823,635
5824,616
5825,659
5826,587
5827,864
5828,593
5829,596
5830,557
5831,677
5832,578
5833,594
5834,986
5835,5558
5836,872
5837,5558
5838,652
5839,731
5840,2016
5841,772
5842,632
5843,2242
5844,3671
5845,732
5846,816
5847,5558
5848,628
5849,5503
5850,731
5851,872
5852,561
5853,1121
5854,662
5855,989
5856,597
5857,708
5858,558
5859,602
5860,807
5861,643
5862,5558
5863,582
5864,555
5865,648
5866,5503
5867,598
5868,588
5869,588
5870,580
5871,947
5872,872
5873,768
5874,593
5875,900
5876,731
5877,5558
5878,1411
5879,5558
5880,609
5881,627
5882,603
5883,596
5884,563
5885,673
5886,580
5887,731
5888,736
5889,2469
5890,1176
5891,680
5892,740
5893,5558
5894,617
5895,1043
5896,5558
5897,619
5898,592
5899,5558
5900,618
5901,544
5902,832
5903,753
5904,648
5905,583
5906,788
5907,5558
5908,548
5909,1505
5910,731
5911,633
5912,622
5913,675
5914,587
5915,609
5916,909
5917,989
5918,2346
5919,609
5920,609
5921,649
5922,740
5923,731
5924,1158
5925,1037
5926,5558
5927,773
5928,5558
5929,753
5930,597
5931,1414
5932,677
5933,5558
5934,578
5935,639
5936,669
5937,1414
5938,5558
5939,728
5940,665
5941,731
5942,1114
5943,691
5944,728
5945,640
5946,571
5947,609
5948,653
5949,609
5950,1114
5951,731
5952,592
5953,739
5954,1414
5955,669
5956,851
5957,722
5958,654
5959,575
5960,1027
5961,654
5962,580
5963,5558
5964,580
5965,661
5966,648
5967,629
5968,4325
5969,733
5970,5558
5971,731
5972,659
5973,2242
5974,632
5975,634
5976,722
5977,601
5978,5558
5979,565
5980,1236
5981,1121
5982,658
5983,605
5984,1017
5985,597
5986,1116
5987,690
5988,569
5989,580
5990,711
5991,643
5992,2240
5993,628
5994,672
5995,593
5996,636
